total_images,last_price,total_area,rooms,ceiling_height,floors_total,living_area,floor,is_apartment,studio,open_plan,kitchen_area,balcony,city_centers_nearest,parks_around3000,ponds_around3000,airports_around30000,publishing_year,publishing_month,is_spb
9,6699000.0,85.5,3,2.65,25,30.0,12,False,False,False,16.0,0,16318.0,0,0,True,2017,6,True
13,12500000.0,124.8,5,2.65,4,73.6,2,False,False,False,20.6,0,4586.0,0,1,True,2017,6,True
4,4350000.0,46.0,1,2.6,16,20.0,13,False,False,False,13.5,1,14195.0,1,0,True,2017,6,True
12,3150000.0,31.2,1,2.5,9,15.5,2,False,False,False,8.1,0,15233.0,0,0,False,2017,6,True
15,3000000.0,37.0,1,2.65,7,18.0,6,False,False,False,8.0,1,17547.0,1,1,True,2017,6,True
19,7500000.0,60.0,2,2.65,16,31.0,8,False,False,False,9.0,0,14069.0,0,0,False,2017,6,True
9,3150000.0,31.2,1,2.6,5,18.0,3,False,False,False,6.25,0,16556.0,0,0,False,2017,6,True
17,2650000.0,31.0,1,2.5,5,18.0,1,False,False,False,5.7,0,14589.0,1,1,True,2017,6,True
11,5000000.0,51.0,2,2.56,9,30.2,7,False,False,False,7.9,0,14908.0,0,1,True,2017,6,True
9,3650000.0,40.5,1,2.65,10,18.6,9,False,False,False,11.0,2,13574.0,1,1,True,2017,6,True
9,2800000.0,30.0,1,2.65,9,15.2,6,False,False,False,6.7,0,12791.0,0,1,True,2017,6,True
7,6790000.0,66.2,2,2.65,16,33.0,4,False,False,False,11.0,2,12032.0,1,0,True,2017,6,True
7,6450000.0,62.0,3,2.65,14,40.0,8,False,False,False,8.0,1,13859.0,1,0,True,2017,6,True
